candidate_id,age,gender,race,education_level,years_experience,skills_score,interview_score,referral,department,location,disability_status,veteran_status,hired
113350,45,Female,Hispanic,Bachelors,25,83,5,No,Finance,San Francisco,None,No,No
113351,35,Female,Other,Masters,10,91,6,No,Operations,San Francisco,None,No,No
113352,45,Male,Hispanic,PhD,18,20,7,Yes,HR,San Francisco,None,No,Yes
113353,29,Male,White,High School,24,90,7,No,Operations,San Francisco,None,No,Yes
113354,24,Male,Hispanic,High School,15,81,10,No,Marketing,New York,None,No,Yes
113355,22,Female,Black,Masters,26,54,9,No,HR,San Francisco,Physical,No,No
113356,36,Female,Asian,Masters,15,47,7,Yes,Marketing,San Francisco,None,No,No
113357,41,Male,Hispanic,Masters,22,52,4,No,Engineering,Austin,None,No,Yes
113358,29,Female,Hispanic,Masters,12,41,9,No,Marketing,San Francisco,None,No,Yes
113359,51,Male,White,Bachelors,12,72,4,No,Finance,Remote,None,No,No
113360,27,Male,White,Bachelors,24,74,7,No,Sales,Chicago,None,No,No
113361,53,Female,Black,Masters,11,87,10,No,Operations,San Francisco,None,No,Yes
113362,23,Female,White,Masters,21,44,5,Yes,HR,Austin,None,No,Yes
113363,61,Male,Asian,Bachelors,29,73,8,No,Engineering,New York,Sensory,No,No
113364,42,Male,White,PhD,22,57,4,Yes,Operations,San Francisco,None,No,Yes
113365,48,Female,Hispanic,High School,15,51,6,No,Finance,Remote,None,No,No
113366,56,Female,White,High School,6,53,5,Yes,Engineering,Austin,None,No,Yes
113367,40,Male,Asian,Bachelors,15,71,10,No,Sales,Remote,None,No,No
113368,52,Male,White,Masters,15,58,6,No,Finance,Austin,None,No,No
113369,52,Male,Black,PhD,7,70,5,No,Operations,San Francisco,None,Yes,No
113370,50,Female,Asian,Masters,29,73,5,No,Marketing,Remote,None,No,Yes
113371,61,Male,White,Masters,25,85,4,No,Finance,Remote,None,No,Yes
113372,33,Male,White,PhD,14,65,7,No,Finance,Chicago,None,No,Yes
113373,46,Male,Hispanic,High School,3,32,6,No,Marketing,New York,None,No,No
113374,45,Female,Other,Bachelors,20,87,7,No,Marketing,Austin,None,No,Yes
113375,53,Male,Other,PhD,16,87,4,Yes,Operations,New York,None,No,Yes
113376,34,Male,Hispanic,Bachelors,29,62,4,No,Engineering,New York,None,No,No
113377,49,Male,White,Bachelors,6,42,4,Yes,HR,New York,None,No,Yes
113378,59,Female,White,Bachelors,8,42,2,Yes,Finance,New York,None,No,No
113379,57,Female,Hispanic,Masters,8,26,5,No,HR,San Francisco,None,No,No
113380,39,Male,White,Masters,23,51,7,No,Sales,Chicago,None,No,Yes
113381,42,Female,Hispanic,Bachelors,16,65,6,No,Sales,Chicago,None,No,Yes
113382,55,Female,White,Bachelors,24,26,7,No,Sales,Remote,None,No,No
113383,31,Female,White,Bachelors,2,49,6,Yes,Finance,San Francisco,None,No,No
113384,60,Male,White,Bachelors,2,41,5,No,Marketing,Chicago,None,No,No
113385,29,Male,Hispanic,Bachelors,2,67,7,No,Marketing,New York,None,No,No
113386,36,Male,Asian,Masters,29,90,7,No,HR,Chicago,None,No,No
113387,56,Female,White,Masters,17,74,3,No,Sales,Remote,None,No,No
113388,58,Female,White,Masters,27,62,7,No,Operations,Chicago,None,No,No
113389,37,Non-binary,White,High School,6,73,6,No,Finance,Austin,None,Yes,No
113390,23,Male,Asian,Masters,10,73,4,No,HR,Remote,None,No,Yes
113391,62,Female,White,PhD,5,38,4,No,Marketing,San Francisco,None,No,Yes
113392,47,Male,Asian,Bachelors,21,51,10,No,Finance,New York,None,No,Yes
113393,31,Male,White,Bachelors,29,50,7,Yes,Sales,Remote,None,No,Yes
113394,52,Male,White,Bachelors,1,58,6,No,Engineering,New York,None,No,Yes
113395,43,Male,White,PhD,17,75,9,No,Marketing,Remote,None,No,Yes
113396,54,Female,Black,High School,23,59,3,No,HR,Austin,None,No,No
113397,54,Female,Black,PhD,3,100,4,No,Marketing,Austin,None,Yes,Yes
113398,25,Female,White,High School,1,63,7,No,Operations,Chicago,None,No,No
113399,59,Male,Black,Masters,22,73,9,No,HR,Chicago,None,No,No
113400,59,Female,White,PhD,9,42,3,Yes,Operations,New York,Sensory,No,No
113401,42,Male,White,Bachelors,4,86,3,No,Marketing,Remote,None,No,Yes
113402,35,Female,White,Masters,4,54,7,No,Engineering,San Francisco,None,No,Yes
113403,22,Male,Hispanic,High School,30,74,7,No,Operations,New York,None,No,Yes
113404,52,Female,Hispanic,Masters,23,82,10,No,HR,Chicago,None,No,No
113405,48,Male,White,Masters,18,33,8,No,Marketing,New York,None,No,No
113406,42,Female,White,High School,7,49,10,No,HR,Chicago,None,No,Yes
113407,39,Non-binary,Asian,High School,29,52,8,No,Sales,Chicago,Physical,No,No
113408,56,Male,White,Bachelors,19,64,6,No,Marketing,New York,None,No,No
113409,37,Male,Asian,Bachelors,30,45,7,No,Sales,Chicago,None,No,Yes
113410,55,Non-binary,White,Masters,29,99,6,No,Operations,Remote,None,Yes,No
113411,26,Male,Asian,High School,1,33,5,No,Operations,Remote,Sensory,No,Yes
113412,24,Female,Black,Bachelors,1,85,6,Yes,Finance,Chicago,None,No,Yes
113413,58,Female,Hispanic,Bachelors,13,56,7,No,HR,Remote,Cognitive,No,No
113414,39,Male,Hispanic,High School,1,57,5,No,Engineering,New York,None,No,No
113415,49,Female,Asian,Masters,28,100,8,No,Operations,Austin,None,No,Yes
113416,48,Male,Black,Bachelors,18,69,7,Yes,Sales,Austin,None,No,No
113417,58,Male,Black,PhD,25,50,7,No,Marketing,Austin,None,No,No
113418,32,Female,Black,Masters,19,79,4,No,Operations,New York,None,No,No
113419,61,Male,Black,Bachelors,11,42,9,No,HR,Remote,None,No,Yes
113420,42,Male,Asian,Masters,0,80,6,Yes,Engineering,Chicago,None,No,Yes
113421,29,Female,Asian,Bachelors,17,64,4,No,Operations,Austin,None,No,No
113422,27,Female,White,Masters,20,84,7,No,Finance,Austin,None,No,Yes
113423,58,Male,Black,Masters,14,79,8,No,Marketing,Austin,None,No,Yes
113424,28,Female,Hispanic,Bachelors,18,16,8,Yes,Engineering,Chicago,None,No,No
113425,30,Female,Asian,Bachelors,19,52,4,No,Marketing,Austin,None,No,Yes
113426,62,Male,White,High School,12,65,8,Yes,Finance,Chicago,None,No,Yes
113427,29,Female,White,Bachelors,28,37,5,No,Marketing,Chicago,None,No,Yes
113428,42,Male,Other,Bachelors,21,44,6,Yes,Sales,New York,None,No,Yes
113429,27,Female,Black,Masters,13,56,6,No,HR,Austin,None,No,No
113430,36,Female,White,High School,21,44,8,No,Operations,Austin,None,No,Yes
113431,54,Female,White,Masters,14,63,9,No,Sales,Austin,None,No,No
113432,32,Male,Black,PhD,18,43,6,No,Engineering,Austin,None,No,No
113433,35,Female,White,Bachelors,13,70,4,No,Finance,Chicago,None,No,No
113434,42,Female,White,High School,17,39,7,No,HR,New York,None,No,Yes
113435,28,Male,Black,Bachelors,13,44,8,No,HR,New York,None,No,No
113436,61,Male,Other,High School,25,42,8,No,Marketing,New York,None,No,No
113437,44,Male,White,PhD,25,62,7,No,HR,Austin,None,Yes,Yes
113438,47,Male,Asian,Masters,7,75,6,No,Finance,San Francisco,None,No,Yes
113439,56,Male,Black,PhD,25,81,9,No,Finance,New York,None,No,Yes
113440,48,Non-binary,Hispanic,Bachelors,11,85,9,No,HR,Chicago,None,No,Yes
113441,37,Male,Black,Bachelors,23,52,7,No,HR,Austin,None,No,No
113442,51,Male,White,High School,16,49,6,No,Engineering,Chicago,None,No,No
113443,45,Female,White,Bachelors,14,56,8,No,Operations,Remote,None,No,No
113444,26,Male,Hispanic,Masters,25,29,4,No,Operations,San Francisco,None,No,No
113445,37,Male,Black,Bachelors,4,64,8,No,Sales,Austin,None,No,No
113446,35,Male,White,PhD,29,62,8,Yes,Sales,Remote,None,No,Yes
113447,22,Female,White,Masters,8,52,6,No,Operations,Austin,None,No,Yes
113448,44,Male,Hispanic,Bachelors,23,10,9,No,Engineering,San Francisco,None,No,Yes
113449,57,Male,Asian,Bachelors,3,82,7,No,Finance,Remote,None,No,No
113450,46,Male,Black,Bachelors,28,33,7,No,Finance,San Francisco,None,No,No
113451,23,Male,White,Masters,6,81,5,No,Operations,Remote,Sensory,No,Yes
113452,22,Male,White,High School,5,60,4,No,Finance,Austin,None,No,Yes
113453,49,Female,White,Bachelors,9,64,6,No,HR,Austin,None,No,No
113454,46,Male,White,Masters,28,80,7,Yes,Operations,Chicago,None,No,Yes
113455,51,Female,White,Masters,22,56,10,No,Sales,Remote,None,No,Yes
113456,29,Male,White,Bachelors,16,71,8,No,Finance,New York,None,No,Yes
113457,26,Female,Hispanic,Masters,8,66,9,No,HR,Chicago,None,No,No
113458,37,Female,Asian,Masters,1,66,9,No,HR,Austin,None,No,No
113459,53,Female,Other,Bachelors,19,80,5,No,Marketing,San Francisco,None,No,No
113460,31,Male,White,Masters,1,71,5,No,Sales,Remote,None,No,Yes
113461,26,Female,White,Masters,11,61,10,No,Engineering,Chicago,None,No,No
113462,39,Male,White,Bachelors,6,53,6,No,Finance,Chicago,None,Yes,Yes
113463,37,Female,White,Bachelors,9,61,7,Yes,HR,Remote,None,No,No
113464,35,Male,Hispanic,Bachelors,10,53,7,No,HR,Remote,None,No,No
113465,47,Male,Asian,Masters,20,52,5,No,Operations,New York,None,No,No
113466,45,Female,White,High School,30,85,9,Yes,Marketing,Chicago,None,No,Yes
113467,56,Non-binary,White,Bachelors,15,77,5,No,Marketing,Austin,None,No,No
113468,33,Male,White,Bachelors,15,100,6,No,Sales,San Francisco,None,No,No
113469,60,Male,White,Masters,23,61,7,No,Sales,Chicago,None,Yes,Yes
113470,43,Female,White,Bachelors,11,56,6,No,Operations,Austin,None,No,Yes
113471,39,Male,White,High School,5,63,6,No,Marketing,New York,None,No,No
113472,58,Male,White,Masters,13,82,6,Yes,Engineering,New York,None,No,Yes
113473,38,Female,White,Bachelors,23,56,7,Yes,HR,New York,None,No,Yes
113474,50,Female,White,Masters,30,53,4,No,HR,Austin,None,No,Yes
113475,34,Male,Asian,Masters,22,72,4,No,Finance,New York,None,No,Yes
113476,25,Male,White,PhD,0,76,7,No,Marketing,New York,None,No,Yes
113477,40,Female,White,Masters,3,10,5,No,Engineering,New York,None,No,No
113478,36,Female,Other,Masters,20,87,8,No,HR,Austin,None,No,No
113479,22,Male,Black,Masters,13,64,7,No,Sales,San Francisco,None,No,Yes
113480,44,Male,White,Masters,0,70,7,No,Sales,Remote,None,No,Yes
113481,26,Male,White,High School,25,87,6,No,Operations,Chicago,None,No,Yes
113482,44,Male,White,High School,11,77,7,No,Operations,Remote,None,No,Yes
113483,36,Female,Black,Masters,1,51,7,No,Engineering,San Francisco,None,No,Yes
113484,33,Male,Other,High School,6,72,9,No,Operations,San Francisco,None,No,No
113485,51,Male,White,PhD,19,73,7,No,Operations,San Francisco,None,No,Yes
113486,53,Female,White,High School,21,54,4,No,HR,New York,None,No,No
113487,43,Female,Hispanic,Masters,0,21,3,Yes,Finance,New York,Physical,No,No
113488,55,Female,Black,Masters,20,81,4,No,Operations,Chicago,None,No,Yes
113489,31,Male,White,Masters,20,84,6,Yes,HR,New York,None,No,No
113490,45,Male,Black,Masters,16,71,7,Yes,Engineering,Chicago,None,No,Yes
113491,27,Male,White,Bachelors,20,69,10,No,HR,San Francisco,Cognitive,No,No
113492,38,Male,Hispanic,Masters,28,65,6,No,Operations,New York,None,No,Yes
113493,56,Female,Other,Masters,29,79,9,Yes,Engineering,Remote,None,No,No
113494,34,Male,Black,Bachelors,13,52,10,No,Marketing,Remote,None,No,No
113495,39,Female,White,High School,2,76,6,No,Finance,New York,None,No,No
113496,62,Female,Black,Masters,24,80,8,No,Finance,Chicago,None,Yes,No
113497,44,Male,White,High School,2,56,8,No,Operations,New York,None,No,Yes
113498,54,Male,Other,Masters,17,66,9,No,Engineering,San Francisco,None,Yes,Yes
113499,23,Female,Asian,PhD,29,56,7,No,Sales,Chicago,None,No,No
113500,58,Female,Other,Masters,1,70,6,No,Sales,Chicago,None,No,No
113501,47,Male,Asian,PhD,8,61,8,No,Operations,Remote,None,No,No
113502,52,Female,Asian,Masters,20,81,7,No,Sales,New York,None,No,Yes
113503,22,Female,White,Bachelors,25,41,5,No,Engineering,Austin,None,No,No
113504,61,Male,White,Bachelors,17,72,4,No,Engineering,Remote,None,No,Yes
113505,39,Male,White,Bachelors,28,63,7,No,Sales,San Francisco,None,No,Yes
113506,40,Female,White,Bachelors,20,100,4,No,Finance,Chicago,None,Yes,No
113507,46,Male,White,Bachelors,15,67,10,No,Engineering,Austin,None,Yes,Yes
113508,37,Male,White,High School,11,29,9,No,Finance,San Francisco,Sensory,No,No
113509,43,Female,White,High School,26,62,6,No,Finance,Chicago,None,No,No
113510,23,Female,White,PhD,0,76,7,No,HR,San Francisco,None,No,Yes
113511,39,Female,Hispanic,Bachelors,25,85,6,No,HR,Austin,None,No,No
113512,38,Female,Other,Masters,19,77,6,No,HR,New York,None,Yes,Yes
113513,31,Male,White,Bachelors,16,36,6,No,Sales,Remote,None,Yes,No
113514,30,Male,White,Bachelors,23,50,8,No,Finance,Austin,None,No,Yes
113515,62,Male,White,Bachelors,2,37,7,Yes,Engineering,New York,None,No,Yes
113516,33,Female,White,Masters,14,10,9,No,Operations,Remote,None,No,No
113517,35,Male,White,Masters,2,97,5,Yes,Finance,San Francisco,None,Yes,Yes
113518,59,Male,White,Bachelors,23,86,4,No,Marketing,San Francisco,None,No,No
113519,58,Female,White,High School,13,55,4,No,Sales,San Francisco,None,No,No
113520,48,Non-binary,Black,High School,18,41,9,No,Sales,Remote,None,No,Yes
113521,22,Male,White,High School,22,70,8,Yes,HR,New York,None,No,Yes
113522,40,Female,Other,Bachelors,0,48,10,No,Engineering,Remote,None,Yes,Yes
113523,54,Female,White,Bachelors,4,51,6,No,Marketing,Chicago,None,No,Yes
113524,51,Male,White,Masters,19,53,6,Yes,Marketing,New York,None,No,Yes
113525,44,Male,Hispanic,High School,3,73,7,No,Engineering,San Francisco,None,No,No
113526,22,Male,Hispanic,Masters,19,95,6,No,Finance,New York,None,No,Yes
113527,22,Male,Black,Masters,3,100,10,No,Finance,New York,None,No,Yes
113528,28,Male,Asian,PhD,20,71,3,No,HR,Austin,None,No,Yes
113529,32,Male,Hispanic,Masters,27,59,7,No,Sales,Austin,None,No,Yes
113530,45,Male,Black,Bachelors,7,100,8,No,Finance,Austin,None,No,No
113531,33,Male,Hispanic,High School,22,57,7,No,Engineering,Remote,None,No,Yes
113532,28,Male,Black,High School,21,54,10,No,Engineering,New York,Sensory,No,No
113533,22,Male,White,Masters,7,69,5,Yes,Finance,Remote,Sensory,No,Yes
113534,35,Male,White,Bachelors,15,60,7,No,Marketing,Chicago,None,No,No
113535,60,Male,White,Bachelors,10,52,9,No,HR,New York,None,Yes,No
113536,62,Male,Hispanic,Masters,2,64,4,No,HR,San Francisco,None,No,No
113537,48,Female,Hispanic,High School,11,81,7,No,Marketing,Remote,None,No,Yes
113538,23,Female,White,Bachelors,13,49,8,No,Finance,Remote,Sensory,No,No
113539,40,Male,White,Bachelors,0,90,6,No,Sales,Remote,None,No,No
113540,46,Male,Hispanic,Masters,8,63,8,No,Sales,New York,None,No,Yes
113541,58,Female,White,Bachelors,20,31,10,Yes,Finance,Chicago,None,No,Yes
113542,31,Male,Hispanic,High School,29,72,9,No,Marketing,Remote,None,No,No
113543,23,Female,Hispanic,High School,18,51,1,Yes,Engineering,San Francisco,None,No,Yes
113544,47,Female,White,Bachelors,13,89,3,Yes,Sales,Austin,None,No,Yes
113545,59,Female,White,Masters,7,100,8,Yes,Operations,New York,None,No,Yes
113546,51,Female,White,Masters,10,72,7,No,Sales,Austin,None,No,No
113547,52,Female,White,Masters,17,47,8,No,Engineering,San Francisco,Physical,No,No
113548,61,Female,White,Bachelors,4,29,8,No,Sales,San Francisco,None,No,No
113549,31,Female,White,Bachelors,5,49,8,No,Marketing,San Francisco,Physical,No,No
113550,59,Male,Hispanic,PhD,21,92,7,No,Marketing,San Francisco,Cognitive,No,Yes
113551,24,Male,Hispanic,High School,12,32,4,No,Engineering,Remote,Cognitive,No,No
113552,36,Male,White,Masters,17,59,3,No,Operations,Chicago,None,Yes,Yes
113553,42,Male,White,Bachelors,26,19,7,No,Finance,New York,Sensory,No,No
113554,35,Female,Black,Bachelors,12,38,5,No,HR,New York,None,No,No
113555,43,Male,Black,Bachelors,27,68,4,No,Finance,Remote,None,Yes,No
113556,53,Male,Black,High School,8,58,4,No,Sales,San Francisco,None,Yes,No
113557,24,Female,Black,Masters,2,63,7,No,Marketing,Remote,None,No,Yes
113558,56,Male,Hispanic,Bachelors,13,93,5,Yes,HR,Austin,None,No,No
113559,45,Male,White,Masters,0,75,4,No,Operations,Remote,None,No,No
113560,49,Male,Black,Masters,10,48,9,Yes,Marketing,Remote,None,No,Yes
113561,54,Non-binary,Asian,High School,2,80,10,No,Operations,Remote,None,Yes,No
113562,62,Male,White,Masters,29,65,8,No,Engineering,Austin,None,No,No
113563,30,Female,White,Masters,13,42,7,No,Sales,New York,None,No,Yes
113564,38,Male,White,High School,20,91,6,No,HR,New York,None,Yes,No
113565,58,Female,Other,PhD,10,52,9,Yes,HR,Remote,None,No,Yes
113566,35,Male,White,High School,5,99,5,No,Sales,New York,None,No,Yes
113567,46,Male,White,High School,4,68,6,Yes,Engineering,Chicago,None,No,No
113568,22,Female,White,Bachelors,18,61,10,Yes,Marketing,Chicago,None,No,Yes
113569,52,Male,White,Bachelors,4,66,6,Yes,Finance,San Francisco,None,No,No
113570,22,Female,White,Bachelors,29,87,6,No,Operations,Chicago,None,No,No
113571,56,Female,Other,High School,16,63,6,No,Engineering,Remote,None,No,Yes
113572,41,Female,Black,PhD,14,41,6,No,Engineering,New York,None,No,Yes
113573,27,Female,White,Masters,0,47,7,No,Engineering,Chicago,None,No,No
113574,29,Male,Hispanic,Bachelors,15,77,4,No,Finance,Remote,None,No,Yes
113575,54,Male,Black,High School,8,74,4,Yes,Sales,San Francisco,None,No,No
113576,25,Male,White,High School,23,94,4,No,Sales,Chicago,None,No,Yes
113577,29,Male,Black,Masters,11,44,8,Yes,Operations,Chicago,None,No,Yes
113578,58,Female,Hispanic,Bachelors,23,74,6,No,Marketing,Chicago,None,No,Yes
113579,45,Male,Asian,Masters,19,75,7,No,Engineering,Chicago,None,No,No
113580,49,Female,Hispanic,Masters,17,72,7,No,HR,Chicago,Cognitive,No,Yes
113581,23,Female,Black,PhD,4,86,7,No,Sales,Austin,None,No,Yes
113582,52,Female,Hispanic,PhD,12,60,6,No,Marketing,Remote,None,No,No
113583,22,Male,White,Masters,1,57,7,No,Finance,Remote,None,No,Yes
113584,30,Male,Asian,Masters,30,53,8,No,Sales,Remote,None,No,Yes
113585,55,Female,White,High School,15,31,3,Yes,HR,Austin,None,No,No
113586,61,Male,White,Masters,13,74,3,No,Engineering,Remote,None,No,Yes
113587,37,Male,Black,PhD,8,79,5,No,Finance,Remote,None,No,Yes
113588,40,Male,Black,Masters,25,86,4,No,Engineering,New York,None,No,Yes
113589,27,Male,White,PhD,6,85,4,No,Finance,Chicago,None,No,Yes
113590,55,Male,Other,PhD,30,53,3,Yes,HR,Remote,None,No,No
113591,59,Female,Hispanic,Bachelors,11,74,7,Yes,Operations,Chicago,None,No,Yes
113592,58,Male,Asian,Masters,26,85,7,Yes,Engineering,San Francisco,None,No,Yes
113593,37,Female,Other,Bachelors,11,58,6,No,Marketing,New York,None,No,Yes
113594,31,Male,White,High School,30,56,9,No,Operations,Austin,None,No,Yes
113595,34,Female,Hispanic,Bachelors,20,62,2,Yes,HR,Remote,None,No,Yes
113596,49,Male,Other,Bachelors,28,63,7,No,HR,New York,None,No,Yes
113597,36,Male,Other,Masters,22,69,7,No,HR,Austin,None,No,No
113598,36,Female,Hispanic,Masters,30,44,4,No,Marketing,New York,None,No,Yes
113599,40,Female,Asian,High School,20,83,8,No,Finance,Chicago,None,Yes,Yes
113600,37,Male,White,Masters,29,14,7,No,Finance,Chicago,None,No,No
113601,28,Female,White,Masters,29,81,6,No,Marketing,Austin,None,No,No
113602,23,Male,Asian,High School,4,64,3,No,Engineering,Austin,None,No,No
113603,22,Female,White,Masters,17,69,10,Yes,Sales,New York,Cognitive,No,Yes
113604,36,Male,Hispanic,High School,7,72,8,No,Marketing,Austin,None,No,No
113605,42,Female,White,Bachelors,20,32,8,Yes,Engineering,New York,None,No,Yes
113606,38,Male,White,Bachelors,22,76,5,Yes,Sales,Austin,None,No,Yes
113607,34,Female,Asian,Masters,18,52,8,No,Marketing,Chicago,None,Yes,Yes
113608,59,Male,White,Masters,5,64,4,Yes,Operations,New York,None,No,No
113609,44,Male,Black,High School,14,83,10,Yes,Finance,Austin,None,No,Yes
113610,36,Male,White,Masters,11,72,6,No,Operations,Chicago,None,No,Yes
113611,31,Male,Hispanic,PhD,30,43,5,No,Engineering,Austin,None,No,Yes
113612,46,Female,Black,PhD,26,79,6,No,Finance,New York,None,No,No
113613,60,Male,Asian,Masters,25,100,7,Yes,HR,Austin,None,No,Yes
113614,25,Male,White,High School,28,45,5,Yes,Marketing,Austin,None,No,Yes
113615,26,Male,Hispanic,Masters,16,81,9,No,Finance,Chicago,None,No,Yes
113616,35,Female,Asian,Bachelors,1,46,10,No,HR,Chicago,None,No,Yes
113617,27,Male,White,Bachelors,7,67,9,No,Marketing,Remote,None,No,Yes
113618,50,Male,Black,High School,9,55,6,No,Engineering,Chicago,None,No,No
113619,45,Female,White,Masters,28,66,10,No,Finance,San Francisco,None,No,Yes
113620,31,Male,White,High School,1,100,7,No,Engineering,Remote,None,No,No
113621,34,Female,Hispanic,PhD,29,95,6,No,Engineering,Remote,None,No,No
113622,47,Female,White,Bachelors,30,61,2,No,Finance,Austin,None,No,No
113623,33,Female,White,Masters,22,38,8,No,Operations,Remote,None,Yes,No
113624,34,Male,Other,Masters,4,100,5,No,Engineering,Remote,None,No,No
113625,26,Non-binary,Black,Bachelors,9,65,7,Yes,Operations,Remote,None,No,Yes
113626,24,Male,Black,High School,25,98,7,Yes,Operations,Austin,None,No,Yes
113627,35,Male,White,Masters,5,85,7,No,Operations,Austin,None,No,No
113628,45,Male,White,Bachelors,11,63,4,No,HR,Remote,None,No,No
113629,58,Male,Hispanic,Bachelors,10,67,4,No,HR,Remote,None,No,No
113630,35,Female,White,PhD,16,49,4,No,Operations,San Francisco,None,No,Yes
113631,53,Female,White,Bachelors,0,50,8,No,Sales,Chicago,None,No,No
