Gender,Age,Married,Dependents,Education,Self_Employed,ApplicantIncome,CoapplicantIncome,LoanAmount,Loan_Amount_Term,Credit_History,Property_Area,Religion,Caste_Category,loan_approved
Male,46,Yes,2,Not_Graduate,No,2975,3501,288,120,Clear,Semiurban,Hindu,SC,Approved
Male,26,No,3+,Graduate,No,10308,0,231,180,Clear,Rural,Hindu,General,Approved
Female,31,No,0,Not_Graduate,No,6124,0,178,120,Unknown,Rural,Christian,SC,Rejected
Male,53,No,0,Not_Graduate,No,2799,0,267,180,Clear,Semiurban,Muslim,OBC,Approved
Male,54,No,0,Not_Graduate,No,10406,0,271,300,Unknown,Urban,Other,OBC,Rejected
Male,37,No,1,Graduate,No,4090,0,72,240,Defaulted,Semiurban,Hindu,General,Rejected
Male,52,No,3+,Graduate,No,10513,0,136,240,Defaulted,Rural,Christian,OBC,Rejected
Male,49,Yes,0,Graduate,No,1000,952,264,180,Clear,Urban,Muslim,General,Approved
Male,36,Yes,0,Not_Graduate,No,6366,1598,20,360,Defaulted,Rural,Sikh,OBC,Approved
Male,32,Yes,1,Graduate,No,4697,1029,119,120,Defaulted,Rural,Christian,SC,Rejected
Male,21,No,1,Not_Graduate,No,1618,0,215,120,Clear,Semiurban,Hindu,OBC,Rejected
Male,41,Yes,2,Graduate,No,11542,1674,20,120,Defaulted,Urban,Muslim,General,Approved
Other,56,Yes,0,Graduate,No,2969,1976,160,240,Defaulted,Urban,Other,ST,Rejected
Male,38,Yes,1,Graduate,No,10872,2473,106,240,Clear,Semiurban,Muslim,ST,Approved
Male,55,Yes,2,Not_Graduate,No,11598,2370,152,300,Clear,Rural,Muslim,OBC,Approved
Female,49,Yes,3+,Not_Graduate,No,2032,2059,192,300,Clear,Semiurban,Muslim,OBC,Rejected
Female,30,Yes,3+,Graduate,No,2186,2533,252,360,Clear,Rural,Christian,General,Approved
Male,50,No,1,Graduate,No,3162,0,116,360,Clear,Semiurban,Hindu,OBC,Approved
Female,33,No,0,Graduate,Yes,2693,0,20,300,Clear,Rural,Muslim,General,Rejected
Female,60,Yes,1,Graduate,No,5779,754,280,180,Clear,Urban,Muslim,General,Approved
Male,43,Yes,1,Not_Graduate,No,6765,645,223,180,Defaulted,Rural,Hindu,OBC,Rejected
Male,27,Yes,0,Graduate,No,3508,1222,60,300,Unknown,Urban,Hindu,General,Rejected
Female,50,No,2,Graduate,Yes,12511,0,218,300,Clear,Semiurban,Hindu,ST,Rejected
Male,37,Yes,0,Not_Graduate,No,3544,3853,161,60,Clear,Rural,Hindu,General,Rejected
Male,45,No,0,Not_Graduate,No,7180,0,108,180,Clear,Semiurban,Hindu,ST,Rejected
Male,47,Yes,0,Not_Graduate,No,7642,4292,204,180,Defaulted,Rural,Hindu,ST,Rejected
Male,64,Yes,1,Not_Graduate,No,5870,4162,191,180,Clear,Rural,Hindu,OBC,Approved
Female,33,Yes,3+,Not_Graduate,No,6492,2632,187,300,Clear,Semiurban,Muslim,General,Rejected
Male,28,Yes,2,Graduate,No,1000,4050,195,60,Defaulted,Urban,Hindu,OBC,Rejected
Male,41,Yes,3+,Graduate,No,8711,2803,111,60,Defaulted,Rural,Christian,General,Rejected
Male,22,Yes,0,Graduate,No,11853,1548,120,240,Clear,Semiurban,Hindu,General,Approved
Male,39,Yes,3+,Graduate,No,13330,2335,170,120,Unknown,Semiurban,Hindu,OBC,Approved
Other,30,Yes,3+,Graduate,No,5890,2543,53,180,Clear,Semiurban,Hindu,OBC,Rejected
Male,42,No,2,Graduate,No,2401,0,233,120,Defaulted,Urban,Other,OBC,Rejected
Female,41,Yes,1,Graduate,No,3958,1339,20,60,Clear,Semiurban,Christian,OBC,Rejected
Male,35,Yes,1,Graduate,No,3044,998,159,300,Unknown,Urban,Hindu,General,Approved
Female,28,No,0,Graduate,No,4165,0,20,180,Clear,Urban,Hindu,SC,Approved
Male,53,Yes,1,Not_Graduate,No,7050,2150,170,60,Unknown,Rural,Hindu,OBC,Approved
Other,64,No,2,Graduate,No,5562,0,201,300,Clear,Rural,Sikh,OBC,Rejected
Female,54,No,3+,Graduate,No,1000,0,99,300,Clear,Semiurban,Christian,OBC,Approved
Female,29,No,1,Not_Graduate,Yes,3792,0,101,180,Clear,Rural,Christian,ST,Approved
Male,55,Yes,0,Not_Graduate,No,5053,3865,153,60,Unknown,Urban,Muslim,General,Approved
Male,48,Yes,3+,Graduate,No,1000,327,190,240,Unknown,Urban,Hindu,ST,Rejected
Female,29,Yes,2,Graduate,No,1000,1258,163,240,Unknown,Urban,Hindu,SC,Approved
Female,36,Yes,1,Not_Graduate,No,1140,5277,190,60,Defaulted,Rural,Muslim,SC,Rejected
Male,61,Yes,1,Not_Graduate,No,7716,2864,229,300,Unknown,Urban,Hindu,OBC,Approved
Male,29,No,0,Graduate,No,14387,0,57,180,Clear,Rural,Hindu,ST,Approved
Female,36,No,1,Not_Graduate,No,6562,0,181,180,Clear,Rural,Hindu,OBC,Approved
Male,33,Yes,1,Graduate,Yes,6721,2568,81,300,Defaulted,Rural,Hindu,OBC,Rejected
Male,64,Yes,1,Graduate,No,6319,1412,126,60,Clear,Rural,Muslim,SC,Approved
Male,25,No,0,Graduate,No,9210,0,196,360,Clear,Rural,Christian,General,Approved
Male,41,No,0,Not_Graduate,No,2651,0,136,360,Unknown,Rural,Muslim,General,Approved
Male,49,Yes,3+,Graduate,No,2412,1855,171,240,Defaulted,Semiurban,Hindu,OBC,Approved
Male,34,Yes,1,Not_Graduate,No,4227,172,66,360,Clear,Rural,Muslim,OBC,Rejected
Male,58,No,0,Graduate,No,8208,0,132,300,Defaulted,Semiurban,Hindu,General,Approved
Male,22,No,3+,Graduate,No,4740,0,140,240,Clear,Urban,Muslim,SC,Approved
Male,50,Yes,0,Graduate,No,5669,895,22,180,Clear,Rural,Hindu,General,Approved
Male,41,Yes,1,Graduate,No,8195,1261,83,300,Clear,Semiurban,Muslim,General,Approved
Male,36,No,1,Graduate,No,5648,0,145,240,Clear,Urban,Hindu,General,Rejected
Female,40,No,1,Graduate,Yes,4809,0,175,60,Clear,Urban,Hindu,General,Approved
Male,46,No,3+,Not_Graduate,Yes,5372,0,149,60,Clear,Urban,Hindu,General,Rejected
Male,56,Yes,1,Graduate,No,8454,3166,141,120,Clear,Urban,Muslim,General,Approved
Female,27,No,3+,Graduate,No,3993,0,80,300,Clear,Urban,Hindu,OBC,Approved
Male,33,Yes,3+,Graduate,No,10971,0,271,180,Clear,Semiurban,Sikh,ST,Rejected
Female,27,No,3+,Graduate,No,1000,0,20,120,Clear,Semiurban,Muslim,OBC,Rejected
Female,42,Yes,2,Graduate,No,3610,3363,143,60,Unknown,Semiurban,Christian,General,Approved
Male,47,No,3+,Not_Graduate,Yes,3513,0,244,60,Clear,Urban,Hindu,ST,Rejected
Male,24,Yes,3+,Graduate,No,4958,0,220,60,Clear,Urban,Hindu,General,Approved
Male,32,No,1,Graduate,No,5131,0,104,180,Unknown,Rural,Muslim,General,Rejected
Male,31,Yes,0,Graduate,No,6175,1335,157,300,Clear,Rural,Sikh,OBC,Approved
Other,61,Yes,3+,Graduate,No,10225,1906,84,360,Clear,Urban,Hindu,General,Approved
Male,48,Yes,3+,Graduate,No,4087,935,188,180,Unknown,Semiurban,Hindu,OBC,Approved
Female,56,Yes,0,Not_Graduate,No,3107,0,107,60,Clear,Urban,Hindu,General,Approved
Female,45,No,0,Graduate,No,7943,0,153,300,Defaulted,Rural,Muslim,SC,Rejected
Male,36,No,0,Graduate,Yes,9059,0,77,120,Clear,Rural,Muslim,ST,Approved
Male,44,Yes,1,Graduate,No,10590,3328,181,240,Clear,Semiurban,Hindu,ST,Rejected
Female,25,Yes,2,Graduate,No,1598,1760,191,180,Unknown,Semiurban,Christian,ST,Approved
Male,30,No,1,Graduate,No,10537,0,156,60,Clear,Semiurban,Muslim,General,Approved
Other,46,Yes,1,Not_Graduate,No,2547,1160,20,120,Defaulted,Rural,Muslim,OBC,Rejected
Male,31,Yes,3+,Not_Graduate,Yes,3321,719,144,180,Clear,Semiurban,Hindu,OBC,Approved
Male,23,No,3+,Graduate,No,6989,0,140,360,Defaulted,Semiurban,Hindu,SC,Rejected
Male,63,No,2,Graduate,No,7319,0,35,240,Defaulted,Rural,Sikh,OBC,Rejected
Male,24,Yes,1,Not_Graduate,No,5944,3978,73,300,Unknown,Semiurban,Muslim,General,Rejected
Male,28,No,2,Not_Graduate,No,1000,0,144,300,Unknown,Urban,Christian,SC,Rejected
Male,52,Yes,1,Graduate,No,7713,2472,221,360,Clear,Semiurban,Hindu,ST,Approved
Other,57,No,3+,Graduate,No,6783,0,130,240,Unknown,Rural,Sikh,OBC,Rejected
Male,56,Yes,1,Not_Graduate,No,1486,1033,110,360,Unknown,Semiurban,Sikh,SC,Rejected
Male,34,Yes,0,Graduate,No,1824,0,214,60,Clear,Semiurban,Hindu,General,Rejected
Male,61,Yes,0,Graduate,No,7048,743,212,300,Unknown,Semiurban,Hindu,ST,Approved
Male,28,No,2,Not_Graduate,No,4952,0,103,360,Unknown,Urban,Hindu,General,Approved
Female,52,Yes,2,Graduate,No,2232,4810,38,360,Clear,Semiurban,Muslim,OBC,Approved
Female,60,Yes,3+,Graduate,No,9006,1797,39,360,Unknown,Rural,Sikh,ST,Approved
Male,34,Yes,2,Graduate,No,5879,891,127,60,Defaulted,Rural,Sikh,OBC,Approved
Male,27,No,2,Not_Graduate,No,6947,0,78,240,Clear,Urban,Muslim,OBC,Approved
Male,51,Yes,1,Graduate,No,4487,0,221,240,Defaulted,Semiurban,Hindu,General,Approved
Male,27,Yes,1,Graduate,No,3493,2178,114,180,Clear,Rural,Hindu,ST,Rejected
Male,53,No,0,Graduate,Yes,11111,0,256,360,Unknown,Urban,Other,General,Rejected
Male,65,No,2,Graduate,No,3799,0,280,300,Defaulted,Semiurban,Christian,General,Rejected
Male,59,Yes,3+,Graduate,No,2649,3863,88,60,Clear,Rural,Hindu,General,Approved
Female,62,No,2,Graduate,No,5033,0,107,60,Clear,Rural,Hindu,OBC,Rejected
Other,50,Yes,2,Graduate,No,1694,1705,142,300,Clear,Rural,Hindu,OBC,Rejected
Male,61,Yes,2,Graduate,No,8010,2201,73,60,Unknown,Semiurban,Hindu,OBC,Approved
Male,43,No,2,Graduate,Yes,7901,0,234,300,Clear,Semiurban,Hindu,ST,Approved
Female,33,Yes,3+,Graduate,No,2714,1618,193,240,Defaulted,Semiurban,Hindu,ST,Rejected
Female,30,Yes,0,Graduate,No,4685,1366,173,120,Clear,Rural,Sikh,SC,Approved
Male,36,Yes,2,Graduate,No,8848,3753,145,240,Clear,Semiurban,Hindu,ST,Rejected
Male,45,No,0,Graduate,No,7552,0,133,180,Clear,Urban,Christian,General,Approved
Female,48,Yes,3+,Graduate,No,1000,1488,120,360,Clear,Rural,Hindu,OBC,Approved
Male,39,Yes,3+,Not_Graduate,No,6262,2410,152,300,Unknown,Semiurban,Hindu,General,Approved
Male,33,No,2,Graduate,No,2241,0,354,180,Clear,Rural,Muslim,SC,Rejected
Male,63,Yes,2,Not_Graduate,No,3721,3284,118,300,Clear,Urban,Christian,SC,Rejected
Female,37,No,1,Not_Graduate,No,3774,0,43,60,Defaulted,Semiurban,Muslim,ST,Approved
Female,24,Yes,3+,Graduate,No,5217,197,248,60,Unknown,Semiurban,Muslim,OBC,Approved
Female,65,Yes,2,Not_Graduate,No,3069,3242,77,120,Clear,Semiurban,Muslim,SC,Rejected
Female,52,Yes,1,Not_Graduate,No,7280,637,227,300,Clear,Urban,Muslim,ST,Approved
Male,55,Yes,3+,Graduate,No,1000,2435,217,360,Clear,Urban,Muslim,ST,Rejected
Female,40,No,2,Graduate,No,8331,0,20,60,Defaulted,Urban,Other,OBC,Rejected
Male,38,Yes,2,Graduate,No,6726,5594,130,60,Clear,Semiurban,Sikh,OBC,Approved
Female,58,No,1,Not_Graduate,No,6732,0,329,240,Clear,Urban,Hindu,OBC,Rejected
Female,24,No,0,Not_Graduate,No,5620,0,130,300,Clear,Rural,Hindu,OBC,Approved
Male,26,No,3+,Graduate,No,9266,0,89,60,Clear,Semiurban,Hindu,General,Approved
Male,33,Yes,0,Graduate,No,1146,1341,178,300,Defaulted,Rural,Other,General,Rejected
Male,49,Yes,3+,Graduate,No,5289,824,64,120,Defaulted,Rural,Hindu,SC,Rejected
Male,35,No,2,Graduate,No,5306,0,322,180,Clear,Urban,Christian,General,Approved
Male,23,Yes,1,Not_Graduate,No,3343,1040,20,360,Defaulted,Rural,Hindu,OBC,Rejected
Male,25,Yes,3+,Graduate,No,4821,2324,340,240,Clear,Semiurban,Hindu,OBC,Approved
Male,43,Yes,1,Not_Graduate,No,7639,438,59,120,Unknown,Urban,Hindu,General,Rejected
Male,64,No,2,Graduate,Yes,4429,0,174,300,Clear,Rural,Sikh,SC,Approved
Male,59,Yes,2,Not_Graduate,Yes,1000,3376,41,360,Clear,Rural,Hindu,OBC,Approved
Female,55,Yes,1,Graduate,No,5408,1897,81,240,Clear,Semiurban,Hindu,OBC,Rejected
Female,56,Yes,3+,Not_Graduate,No,4845,2739,24,120,Clear,Semiurban,Hindu,OBC,Approved
Male,37,Yes,0,Graduate,No,11001,3834,94,300,Defaulted,Rural,Hindu,ST,Approved
Female,35,No,0,Graduate,No,11732,0,231,60,Clear,Semiurban,Hindu,General,Rejected
Male,62,Yes,3+,Graduate,No,8856,3370,242,120,Unknown,Rural,Hindu,General,Approved
Female,46,Yes,2,Graduate,Yes,5395,2783,142,60,Clear,Rural,Muslim,General,Approved
Male,65,No,0,Graduate,Yes,16150,0,56,180,Unknown,Urban,Christian,OBC,Rejected
Male,47,Yes,2,Graduate,Yes,7969,3483,65,180,Defaulted,Semiurban,Hindu,ST,Rejected
Female,63,Yes,0,Graduate,No,1147,1247,20,300,Clear,Rural,Muslim,General,Approved
Male,48,Yes,3+,Not_Graduate,No,5177,3522,137,300,Unknown,Rural,Other,General,Approved
Male,50,Yes,2,Graduate,No,5296,137,177,60,Clear,Semiurban,Hindu,OBC,Approved
Male,37,No,1,Graduate,No,6177,0,83,120,Clear,Urban,Muslim,General,Rejected
Male,50,No,3+,Not_Graduate,Yes,7335,0,362,360,Clear,Semiurban,Muslim,OBC,Rejected
Female,46,Yes,3+,Graduate,No,3448,1140,116,300,Unknown,Rural,Hindu,SC,Approved
Female,42,Yes,0,Graduate,No,9173,3062,92,360,Unknown,Semiurban,Christian,ST,Approved
Female,54,Yes,0,Not_Graduate,Yes,10460,3087,150,60,Clear,Urban,Muslim,OBC,Approved
Female,43,Yes,1,Not_Graduate,No,5533,5526,87,60,Clear,Urban,Muslim,General,Approved
Male,62,Yes,0,Graduate,No,4989,0,20,300,Clear,Urban,Sikh,SC,Approved
Male,49,No,3+,Not_Graduate,No,4432,0,139,180,Clear,Rural,Hindu,ST,Approved
Female,61,Yes,2,Graduate,No,7332,3977,127,360,Clear,Rural,Other,OBC,Approved
Female,48,Yes,1,Graduate,No,3805,1397,100,240,Clear,Rural,Hindu,General,Rejected
Male,32,No,1,Graduate,No,7844,0,108,180,Unknown,Urban,Hindu,OBC,Rejected
Female,21,Yes,0,Not_Graduate,No,3283,1548,171,240,Clear,Rural,Muslim,OBC,Approved
Female,51,Yes,3+,Graduate,Yes,1609,2245,151,300,Defaulted,Urban,Hindu,SC,Rejected
Female,52,Yes,1,Graduate,No,8986,987,67,300,Clear,Rural,Hindu,SC,Rejected
Male,23,No,0,Not_Graduate,Yes,7680,0,154,120,Clear,Semiurban,Muslim,OBC,Approved
Male,58,Yes,3+,Graduate,No,5150,2953,156,360,Clear,Semiurban,Sikh,General,Approved
Male,53,Yes,1,Graduate,No,5842,0,28,120,Clear,Rural,Christian,General,Approved
Male,51,Yes,0,Graduate,No,8694,4168,215,120,Clear,Rural,Christian,ST,Rejected
Female,32,Yes,2,Graduate,No,5586,2729,215,360,Clear,Rural,Other,General,Approved
Male,34,Yes,2,Graduate,No,11927,2762,239,300,Clear,Rural,Hindu,SC,Approved
Male,45,Yes,2,Graduate,No,3371,1754,69,300,Clear,Semiurban,Hindu,OBC,Approved
Male,26,No,1,Graduate,No,7146,0,159,300,Clear,Rural,Hindu,ST,Approved
Male,35,Yes,1,Graduate,No,4591,1807,108,120,Clear,Urban,Hindu,ST,Approved
Male,30,No,3+,Graduate,No,8444,0,53,360,Unknown,Semiurban,Muslim,SC,Approved
Male,22,Yes,2,Graduate,Yes,2517,757,158,360,Clear,Semiurban,Muslim,General,Approved
Male,48,Yes,1,Graduate,No,7102,1400,181,300,Clear,Urban,Muslim,General,Approved
Male,29,Yes,0,Graduate,No,11089,2281,197,60,Unknown,Rural,Hindu,OBC,Approved
Male,39,Yes,2,Graduate,No,13531,2466,299,300,Unknown,Rural,Muslim,ST,Rejected
Male,36,No,2,Graduate,No,13455,0,233,240,Clear,Semiurban,Sikh,OBC,Approved
Male,29,No,1,Not_Graduate,No,4849,0,275,360,Clear,Urban,Christian,OBC,Approved
Male,31,No,0,Graduate,No,8046,0,274,60,Unknown,Semiurban,Muslim,SC,Rejected
Male,31,Yes,1,Graduate,No,3900,2236,49,300,Unknown,Urban,Hindu,SC,Rejected
Female,58,Yes,1,Graduate,No,1238,4508,146,300,Clear,Rural,Sikh,OBC,Approved
Female,49,Yes,2,Graduate,No,8481,372,172,300,Clear,Rural,Sikh,SC,Rejected
Female,65,Yes,2,Graduate,No,7284,386,95,180,Clear,Rural,Christian,SC,Approved
Male,61,No,1,Graduate,No,12605,0,128,60,Defaulted,Rural,Christian,General,Rejected
Male,42,Yes,3+,Graduate,Yes,8688,0,106,120,Clear,Semiurban,Muslim,ST,Approved
Male,28,Yes,0,Not_Graduate,No,9235,2857,20,240,Unknown,Rural,Muslim,General,Rejected
Female,30,No,3+,Graduate,Yes,8316,0,124,60,Clear,Urban,Hindu,OBC,Approved
Male,23,Yes,1,Graduate,No,6805,231,42,360,Clear,Urban,Sikh,ST,Approved
Male,49,Yes,0,Graduate,No,6525,1284,383,180,Unknown,Rural,Hindu,OBC,Approved
Male,44,Yes,2,Graduate,No,6227,393,203,300,Clear,Semiurban,Muslim,SC,Rejected
Male,27,Yes,2,Graduate,No,2031,3319,74,60,Clear,Semiurban,Hindu,OBC,Approved
Male,35,No,3+,Graduate,No,9958,0,176,120,Defaulted,Rural,Hindu,General,Rejected
Male,55,Yes,0,Graduate,No,8826,2026,214,300,Defaulted,Urban,Christian,General,Approved
Male,28,No,3+,Graduate,No,7941,0,240,120,Clear,Rural,Hindu,General,Rejected
Other,55,No,3+,Graduate,No,2565,0,139,360,Unknown,Urban,Hindu,ST,Approved
Male,56,No,2,Graduate,No,8450,0,70,360,Defaulted,Semiurban,Muslim,General,Rejected
Male,43,Yes,1,Graduate,No,8235,3070,84,180,Clear,Semiurban,Sikh,OBC,Approved
Male,48,No,1,Graduate,No,7949,0,182,300,Clear,Rural,Hindu,OBC,Approved
Male,47,No,1,Graduate,No,9828,0,298,240,Clear,Semiurban,Hindu,OBC,Approved
Male,60,No,2,Not_Graduate,No,9126,0,173,240,Clear,Urban,Hindu,General,Approved
Male,55,No,1,Graduate,No,1000,0,62,360,Unknown,Urban,Hindu,OBC,Rejected
Male,63,Yes,3+,Not_Graduate,No,4528,110,219,240,Clear,Rural,Christian,OBC,Approved
Female,43,Yes,1,Not_Graduate,No,6529,5396,65,60,Clear,Rural,Hindu,SC,Approved
Female,59,Yes,3+,Graduate,No,5200,681,173,360,Clear,Semiurban,Christian,OBC,Rejected
Female,34,Yes,0,Graduate,No,9391,0,274,240,Clear,Urban,Sikh,General,Rejected
Male,57,Yes,1,Not_Graduate,No,3487,2919,56,120,Clear,Rural,Sikh,ST,Approved
Male,37,Yes,1,Graduate,No,7762,3744,218,360,Clear,Urban,Other,OBC,Approved
Other,57,Yes,3+,Graduate,No,4590,1733,262,240,Clear,Rural,Muslim,General,Approved
Male,35,Yes,0,Graduate,No,6225,5404,96,300,Clear,Semiurban,Christian,General,Approved
Male,24,Yes,1,Graduate,No,9294,437,185,60,Unknown,Semiurban,Muslim,General,Approved
Female,26,Yes,3+,Not_Graduate,No,4534,2137,368,240,Clear,Urban,Hindu,General,Approved
Male,60,No,3+,Not_Graduate,No,11996,0,98,60,Clear,Rural,Muslim,OBC,Rejected
Male,26,Yes,2,Graduate,No,11629,2537,90,360,Defaulted,Rural,Hindu,OBC,Rejected
Female,63,Yes,0,Not_Graduate,No,4905,2578,87,300,Clear,Urban,Sikh,OBC,Rejected
Male,65,No,2,Graduate,No,8486,0,262,240,Unknown,Rural,Hindu,OBC,Approved
Male,37,No,0,Graduate,No,5204,0,172,240,Clear,Semiurban,Muslim,OBC,Approved
Male,48,Yes,1,Not_Graduate,Yes,5669,1528,327,240,Clear,Rural,Hindu,OBC,Approved
Male,65,Yes,1,Graduate,No,8763,1498,70,60,Clear,Rural,Other,General,Approved
Male,57,Yes,3+,Graduate,Yes,1000,973,70,300,Unknown,Urban,Other,SC,Rejected
Male,24,No,1,Graduate,No,9183,0,188,60,Defaulted,Semiurban,Hindu,OBC,Approved
Female,55,No,3+,Graduate,Yes,1506,0,107,120,Unknown,Semiurban,Hindu,SC,Approved
Female,28,Yes,3+,Not_Graduate,No,1508,3433,47,240,Clear,Rural,Christian,OBC,Approved
Male,45,Yes,2,Graduate,Yes,9360,3177,113,60,Defaulted,Urban,Sikh,General,Rejected
Male,43,Yes,2,Not_Graduate,Yes,3332,2576,80,120,Clear,Rural,Muslim,General,Approved
Male,58,Yes,0,Graduate,Yes,9888,3680,57,180,Defaulted,Rural,Other,OBC,Approved
Female,30,No,3+,Graduate,No,1078,0,182,240,Clear,Rural,Hindu,General,Approved
Female,65,No,2,Graduate,No,9259,0,155,300,Clear,Semiurban,Muslim,OBC,Approved
Female,31,Yes,3+,Graduate,Yes,1000,2204,171,180,Unknown,Semiurban,Hindu,SC,Approved
Male,41,Yes,0,Not_Graduate,No,8932,2420,203,180,Clear,Urban,Muslim,General,Approved
Female,53,No,2,Not_Graduate,No,8824,0,170,360,Clear,Rural,Muslim,OBC,Rejected
Male,46,Yes,0,Graduate,No,3657,1079,137,120,Clear,Urban,Muslim,OBC,Approved
Female,57,No,1,Graduate,No,6723,0,20,120,Defaulted,Rural,Hindu,SC,Rejected
Male,56,Yes,0,Graduate,No,11852,739,72,120,Clear,Semiurban,Christian,OBC,Approved
Male,29,No,3+,Graduate,No,12026,0,194,120,Clear,Semiurban,Muslim,SC,Approved
Male,27,No,1,Not_Graduate,No,1000,0,176,180,Unknown,Rural,Muslim,General,Rejected
Female,40,Yes,0,Graduate,No,8753,1597,142,60,Clear,Semiurban,Hindu,OBC,Approved
Male,49,No,1,Graduate,Yes,10465,0,189,60,Clear,Semiurban,Muslim,ST,Approved
Male,30,Yes,3+,Graduate,No,3822,3478,230,240,Clear,Semiurban,Other,OBC,Approved
Male,30,Yes,3+,Graduate,Yes,5117,1748,111,300,Clear,Urban,Hindu,General,Approved
Male,53,Yes,0,Graduate,No,10531,0,151,60,Defaulted,Semiurban,Hindu,OBC,Approved
Other,51,No,2,Graduate,No,4675,0,291,360,Defaulted,Urban,Hindu,OBC,Rejected
Male,32,No,2,Graduate,Yes,7042,0,192,240,Unknown,Rural,Hindu,OBC,Approved
Male,56,Yes,3+,Graduate,No,4211,899,90,120,Clear,Urban,Hindu,SC,Approved
Other,30,Yes,2,Not_Graduate,No,4624,2472,122,120,Clear,Rural,Muslim,ST,Approved
Female,21,Yes,1,Graduate,No,5701,3563,263,60,Clear,Rural,Muslim,ST,Rejected
Female,41,No,0,Graduate,No,4003,0,240,60,Unknown,Semiurban,Muslim,SC,Rejected
Male,38,Yes,2,Graduate,No,5093,6369,95,60,Clear,Rural,Hindu,OBC,Approved
Male,36,No,1,Graduate,No,1000,0,256,240,Defaulted,Rural,Muslim,General,Rejected
Male,29,No,0,Graduate,No,7146,0,154,300,Clear,Urban,Muslim,General,Rejected
Female,58,Yes,3+,Graduate,No,3926,943,172,180,Clear,Urban,Hindu,OBC,Approved
Male,53,No,1,Not_Graduate,No,8603,0,93,120,Clear,Urban,Sikh,OBC,Approved
Female,47,Yes,0,Graduate,No,3959,2940,160,60,Unknown,Rural,Hindu,SC,Approved
Male,36,No,3+,Not_Graduate,No,1906,0,172,60,Unknown,Urban,Sikh,ST,Rejected
Female,49,No,2,Graduate,No,11993,0,233,180,Clear,Rural,Hindu,SC,Rejected
Male,41,Yes,3+,Not_Graduate,No,6035,2293,121,360,Unknown,Urban,Hindu,General,Approved
Male,45,Yes,0,Graduate,No,5950,3824,181,300,Clear,Urban,Hindu,General,Approved
Male,62,No,3+,Graduate,No,7452,0,142,120,Defaulted,Rural,Muslim,General,Rejected
Female,59,Yes,2,Not_Graduate,No,5449,1622,197,300,Clear,Urban,Hindu,ST,Approved
Female,37,Yes,1,Not_Graduate,No,6144,1290,112,120,Clear,Semiurban,Hindu,OBC,Rejected
Male,28,Yes,1,Graduate,No,6030,2744,197,180,Clear,Rural,Sikh,OBC,Approved
Male,56,Yes,0,Not_Graduate,No,3241,3942,225,360,Clear,Urban,Hindu,OBC,Approved
Male,51,Yes,1,Not_Graduate,Yes,5498,950,149,180,Clear,Rural,Hindu,OBC,Rejected
Male,56,No,2,Graduate,No,5696,0,249,180,Defaulted,Semiurban,Hindu,OBC,Approved
Male,28,No,3+,Graduate,No,7795,0,249,300,Clear,Urban,Sikh,SC,Approved
Female,63,Yes,0,Not_Graduate,No,3632,1991,248,60,Clear,Semiurban,Hindu,General,Approved
Male,60,No,0,Graduate,No,8972,0,153,360,Clear,Urban,Muslim,OBC,Rejected
Female,43,Yes,2,Graduate,No,4012,2859,136,360,Clear,Rural,Hindu,General,Approved
Female,33,No,2,Graduate,No,4487,0,116,180,Clear,Semiurban,Sikh,General,Approved
Male,58,No,3+,Not_Graduate,No,7190,0,51,240,Clear,Rural,Hindu,General,Approved
Male,27,Yes,2,Not_Graduate,No,9714,2399,124,60,Clear,Semiurban,Hindu,SC,Rejected
Male,56,No,1,Not_Graduate,No,5841,0,46,120,Unknown,Semiurban,Hindu,OBC,Approved
Female,54,Yes,3+,Not_Graduate,No,3367,1703,211,300,Clear,Semiurban,Christian,OBC,Rejected
Male,52,No,0,Graduate,No,7171,0,118,300,Clear,Semiurban,Muslim,SC,Approved
Male,34,Yes,3+,Not_Graduate,No,1000,521,134,360,Clear,Rural,Other,SC,Approved
Female,30,Yes,0,Graduate,No,7765,3513,156,240,Clear,Rural,Hindu,OBC,Approved
Other,28,Yes,2,Graduate,No,3269,5691,242,120,Clear,Semiurban,Hindu,ST,Approved
Male,24,Yes,1,Graduate,No,10433,3162,67,300,Clear,Urban,Sikh,General,Approved
Male,24,No,1,Graduate,No,11080,0,109,240,Clear,Rural,Muslim,General,Approved
Male,63,Yes,2,Not_Graduate,No,6984,3526,252,360,Clear,Urban,Hindu,OBC,Approved
Female,54,Yes,2,Graduate,No,3509,882,223,300,Clear,Rural,Christian,OBC,Approved
Male,27,No,3+,Graduate,No,2754,0,86,300,Unknown,Rural,Muslim,SC,Rejected
Male,35,Yes,3+,Graduate,No,11820,1213,115,120,Defaulted,Rural,Muslim,OBC,Rejected
Male,25,Yes,3+,Graduate,No,7335,1320,143,300,Clear,Semiurban,Muslim,General,Approved
Male,45,No,1,Not_Graduate,No,6236,0,128,180,Unknown,Semiurban,Muslim,OBC,Approved
Female,34,No,1,Not_Graduate,No,1224,0,90,60,Clear,Semiurban,Hindu,General,Approved
Other,38,Yes,2,Graduate,Yes,2704,759,214,120,Clear,Rural,Hindu,General,Rejected
Male,40,Yes,2,Graduate,Yes,6244,4511,87,240,Clear,Semiurban,Hindu,OBC,Approved
Female,54,Yes,0,Not_Graduate,Yes,4467,4702,138,60,Clear,Rural,Hindu,OBC,Approved
