defendant_id,age,sex,race,prior_offenses,offense_severity,employment_status,education,marital_status,substance_abuse,mental_health,neighborhood_crime_rate,bail_amount,time_served_months,recidivism_risk,low_risk_approved
309310,46,Male,White,3,Misdemeanor,Unemployed,Some_College,Widowed,No,Yes,56.7,500,10,Medium,No
309311,54,Male,White,3,Misdemeanor,Self-employed,No_HS,Single,No,No,89.8,8745,43,Low,No
309312,31,Female,White,3,Misdemeanor,Employed,Bachelors,Married,No,No,52.6,5911,18,Medium,No
309313,68,Male,Asian,2,Felony_Mid,Unemployed,No_HS,Married,No,Yes,66.9,4724,41,Medium,No
309314,38,Male,Hispanic,8,Felony_Low,Part-time,High_School,Widowed,Yes,Yes,109.9,10478,36,High,No
309315,27,Male,White,12,Misdemeanor,Employed,Some_College,Single,No,No,61.7,5464,25,High,No
309316,53,Male,Black,0,Misdemeanor,Part-time,High_School,Divorced,No,No,40.9,500,16,High,No
309317,25,Male,White,0,Misdemeanor,Unemployed,Bachelors,Divorced,No,No,53.7,4749,17,High,No
309318,56,Male,White,7,Felony_High,Employed,High_School,Widowed,No,Yes,19.5,7382,3,High,No
309319,49,Male,Black,5,Misdemeanor,Unemployed,Some_College,Married,No,Yes,11.6,9539,52,High,Yes
309320,48,Male,White,9,Felony_Mid,Part-time,High_School,Divorced,No,No,31,11267,10,High,No
309321,26,Female,Black,6,Misdemeanor,Unemployed,High_School,Married,Yes,No,42,1013,8,High,No
309322,46,Female,White,10,Misdemeanor,Unemployed,High_School,Widowed,No,No,12.6,3521,49,Low,Yes
309323,58,Male,White,0,Felony_Mid,Employed,High_School,Divorced,Yes,No,34.8,4000,34,Medium,No
309324,21,Male,White,4,Misdemeanor,Unemployed,No_HS,Married,No,No,37.2,3667,54,High,No
309325,31,Male,White,7,Misdemeanor,Employed,No_HS,Married,Yes,No,65.5,2788,54,High,No
309326,53,Male,White,2,Misdemeanor,Part-time,Some_College,Divorced,No,No,90.3,3972,41,High,No
309327,52,Male,Black,1,Felony_High,Unemployed,Graduate,Divorced,Yes,No,92.7,7984,14,High,No
309328,47,Female,Hispanic,12,Felony_Low,Employed,Some_College,Single,No,No,58.9,5300,6,High,No
309329,24,Male,White,7,Misdemeanor,Employed,Some_College,Married,No,No,44.8,5848,21,High,Yes
309330,54,Male,White,7,Misdemeanor,Employed,High_School,Married,Yes,No,39.9,5328,13,High,No
309331,43,Female,White,0,Misdemeanor,Unemployed,No_HS,Widowed,Yes,No,67.6,1607,13,High,No
309332,54,Female,Other,2,Felony_Mid,Employed,Some_College,Divorced,No,No,78.5,500,24,Low,No
309333,61,Female,Black,2,Felony_Mid,Employed,Some_College,Married,No,No,61.3,2279,28,High,No
309334,54,Male,Black,3,Felony_Mid,Unemployed,No_HS,Divorced,No,Yes,66.7,1035,50,Medium,Yes
309335,66,Male,White,11,Misdemeanor,Employed,Bachelors,Widowed,Yes,Yes,41.8,500,22,High,No
309336,48,Male,White,10,Felony_Mid,Employed,Bachelors,Divorced,No,No,49.9,9359,51,High,No
309337,38,Male,Hispanic,11,Misdemeanor,Employed,Graduate,Single,No,No,29.7,811,45,Medium,No
309338,29,Male,Other,4,Felony_Low,Employed,Some_College,Single,Yes,No,20.1,4829,18,High,Yes
309339,64,Male,White,4,Felony_Low,Part-time,Some_College,Single,No,No,65.2,3569,43,High,No
309340,18,Female,Black,0,Misdemeanor,Unemployed,No_HS,Widowed,No,No,81.9,500,14,High,No
309341,39,Male,White,2,Felony_Low,Self-employed,High_School,Married,Yes,No,47.6,2844,4,High,No
309342,64,Male,Black,5,Felony_High,Employed,Bachelors,Married,No,Yes,0,6135,6,High,No
309343,43,Male,Black,12,Felony_High,Unemployed,Some_College,Married,Yes,No,3.6,6413,6,High,No
309344,31,Male,Hispanic,0,Misdemeanor,Employed,High_School,Widowed,Yes,No,47.3,2987,55,High,No
309345,29,Male,White,10,Felony_Low,Employed,No_HS,Single,No,No,5,9376,18,Medium,Yes
309346,34,Male,Black,8,Felony_High,Self-employed,Bachelors,Divorced,No,Yes,88.2,8166,35,High,No
309347,19,Male,White,0,Felony_Low,Unemployed,High_School,Divorced,No,Yes,63.9,1884,7,High,No
309348,29,Male,White,8,Misdemeanor,Part-time,Bachelors,Married,No,Yes,46,8584,48,Medium,Yes
309349,67,Female,Hispanic,1,Misdemeanor,Self-employed,Some_College,Married,No,No,36.3,6147,12,High,No
309350,54,Male,Asian,7,Felony_High,Employed,High_School,Divorced,Yes,No,25,3175,50,High,No
309351,28,Female,White,6,Misdemeanor,Unemployed,Some_College,Divorced,Yes,No,102.6,5530,23,High,No
309352,41,Male,Asian,10,Felony_High,Part-time,Graduate,Divorced,No,No,64,11873,49,High,Yes
309353,61,Female,White,11,Felony_Mid,Employed,Some_College,Divorced,No,No,48.3,500,55,Medium,No
309354,34,Male,White,6,Misdemeanor,Self-employed,High_School,Widowed,Yes,No,23.6,500,60,High,No
309355,59,Male,White,10,Misdemeanor,Part-time,High_School,Married,No,No,18.3,1214,16,Medium,No
309356,51,Female,Hispanic,2,Felony_Mid,Employed,Some_College,Divorced,No,No,6.5,6044,11,Medium,No
309357,38,Male,Black,7,Misdemeanor,Employed,Some_College,Divorced,Yes,No,39.2,9140,12,High,No
309358,56,Male,Hispanic,6,Misdemeanor,Self-employed,Some_College,Single,No,No,56.7,10000,56,High,No
309359,57,Female,Hispanic,6,Felony_Low,Employed,Some_College,Married,Yes,No,71,3537,4,High,No
309360,24,Male,Hispanic,8,Felony_High,Unemployed,High_School,Divorced,No,No,32,8450,41,High,No
309361,26,Male,Black,1,Misdemeanor,Employed,No_HS,Divorced,No,No,71.4,500,40,High,Yes
309362,70,Male,White,11,Felony_Mid,Unemployed,Some_College,Divorced,No,No,76,7645,29,High,No
309363,37,Male,Black,2,Misdemeanor,Unemployed,Some_College,Divorced,No,No,61.4,4435,3,Medium,Yes
309364,58,Male,Asian,10,Misdemeanor,Self-employed,High_School,Divorced,No,Yes,39,1423,47,High,No
309365,30,Male,Hispanic,1,Felony_Mid,Employed,Some_College,Divorced,No,No,0,1532,35,High,No
309366,50,Male,Black,12,Felony_Mid,Employed,No_HS,Single,Yes,Yes,16.5,6322,50,High,No
309367,54,Male,White,12,Felony_High,Employed,No_HS,Married,No,Yes,62.1,2828,54,High,No
309368,70,Male,Black,1,Misdemeanor,Unemployed,Bachelors,Widowed,No,Yes,44.8,500,21,Low,No
309369,50,Female,Hispanic,0,Felony_Mid,Part-time,No_HS,Divorced,Yes,No,41.2,1062,28,High,No
309370,54,Male,Black,5,Felony_Mid,Self-employed,High_School,Single,No,No,35.1,3073,55,High,No
309371,61,Female,White,2,Felony_High,Part-time,Some_College,Married,Yes,Yes,76.2,3454,19,High,No
309372,64,Male,White,10,Felony_Low,Employed,Bachelors,Married,No,No,68.1,500,58,Low,No
309373,50,Male,White,6,Felony_High,Employed,Bachelors,Divorced,No,No,48.6,2106,9,High,No
309374,49,Male,Black,10,Felony_Low,Self-employed,High_School,Single,No,No,87.5,5576,4,High,No
309375,58,Male,Other,2,Felony_High,Employed,Some_College,Widowed,Yes,No,20.9,2162,17,High,No
309376,41,Male,Hispanic,3,Misdemeanor,Unemployed,Bachelors,Divorced,No,No,32.7,500,3,High,No
309377,50,Male,White,8,Misdemeanor,Unemployed,Bachelors,Married,Yes,No,58.3,500,33,High,No
309378,31,Male,Hispanic,4,Felony_Low,Unemployed,High_School,Widowed,No,No,42.9,500,36,Medium,No
309379,66,Male,White,8,Misdemeanor,Employed,Bachelors,Married,No,No,53.2,500,44,High,No
309380,33,Male,White,12,Felony_Mid,Employed,No_HS,Married,Yes,No,0,500,8,High,Yes
309381,26,Male,White,3,Felony_Low,Part-time,Graduate,Married,No,Yes,8.7,11135,45,Medium,No
309382,24,Male,White,10,Misdemeanor,Self-employed,Graduate,Widowed,No,No,57,6157,55,High,No
309383,52,Male,Hispanic,10,Misdemeanor,Unemployed,Some_College,Widowed,No,No,18,12058,37,High,No
309384,18,Male,Hispanic,0,Felony_Low,Employed,No_HS,Divorced,Yes,No,55.4,5502,1,Medium,No
309385,62,Female,White,0,Felony_Low,Part-time,No_HS,Widowed,Yes,No,52,500,56,Low,Yes
309386,35,Male,White,2,Felony_Low,Employed,High_School,Widowed,No,Yes,42.3,3878,58,High,No
309387,37,Male,Black,11,Felony_Low,Employed,No_HS,Single,Yes,No,65.7,3285,12,High,No
309388,48,Female,White,1,Felony_Mid,Employed,No_HS,Widowed,Yes,No,31,2633,7,High,No
309389,62,Male,White,0,Misdemeanor,Employed,Bachelors,Divorced,Yes,No,0,6991,7,High,No
309390,68,Female,White,4,Felony_Mid,Employed,No_HS,Divorced,No,Yes,11.2,6643,8,High,No
309391,27,Male,Hispanic,5,Felony_Low,Employed,Some_College,Married,No,No,80.9,8870,12,High,No
309392,64,Female,Black,4,Misdemeanor,Unemployed,High_School,Single,No,No,42.8,500,24,High,No
309393,61,Male,Black,1,Misdemeanor,Unemployed,Some_College,Widowed,No,No,58.1,11965,49,High,No
309394,22,Male,White,12,Felony_Mid,Unemployed,No_HS,Married,Yes,No,69.3,500,7,High,No
309395,18,Male,White,8,Felony_Low,Part-time,Some_College,Divorced,No,No,76.3,8622,16,High,Yes
309396,70,Female,Hispanic,8,Misdemeanor,Employed,Graduate,Single,No,No,38,2857,40,High,No
309397,26,Male,White,11,Felony_High,Unemployed,Graduate,Single,No,Yes,53.6,5447,55,High,No
309398,21,Male,White,2,Felony_Low,Employed,High_School,Married,No,Yes,34.3,2200,54,High,No
309399,45,Female,Hispanic,1,Felony_Mid,Part-time,Some_College,Married,No,No,64.5,5231,32,High,No
309400,28,Male,White,0,Felony_Mid,Self-employed,High_School,Widowed,Yes,Yes,80.4,6286,27,High,No
309401,62,Female,Asian,3,Misdemeanor,Employed,High_School,Single,No,No,77.2,6372,58,High,No
309402,57,Male,White,3,Felony_Mid,Part-time,Bachelors,Widowed,No,No,31.8,9186,19,High,No
309403,28,Male,Black,9,Misdemeanor,Self-employed,High_School,Divorced,No,No,14.2,2132,17,High,No
309404,57,Male,White,2,Misdemeanor,Employed,Graduate,Single,No,No,29,2323,43,High,No
309405,70,Male,Hispanic,0,Misdemeanor,Unemployed,No_HS,Single,Yes,No,40.6,6168,50,High,No
309406,43,Male,White,7,Felony_Low,Employed,Bachelors,Widowed,Yes,No,69.3,3369,49,High,No
309407,49,Male,White,0,Misdemeanor,Employed,High_School,Divorced,No,No,52.2,500,2,High,No
309408,65,Female,Black,12,Felony_High,Unemployed,Some_College,Divorced,Yes,No,42.9,500,8,High,No
309409,50,Male,Asian,12,Misdemeanor,Part-time,Some_College,Divorced,No,No,39.5,9626,29,Medium,No
309410,59,Female,White,2,Felony_High,Part-time,No_HS,Widowed,Yes,No,15.9,1923,26,High,No
309411,68,Male,White,10,Felony_Mid,Employed,High_School,Widowed,No,No,28.6,4583,30,Medium,No
309412,36,Male,Hispanic,5,Felony_Mid,Employed,Bachelors,Single,No,No,60.6,5562,31,High,No
309413,27,Male,White,8,Misdemeanor,Part-time,Bachelors,Divorced,Yes,No,56.4,10224,24,High,No
309414,69,Male,Black,4,Felony_High,Part-time,High_School,Married,No,No,70.2,4646,19,High,No
309415,27,Male,Black,7,Misdemeanor,Employed,Some_College,Divorced,No,No,36.5,1900,34,High,No
309416,70,Female,White,3,Felony_Mid,Unemployed,High_School,Widowed,No,No,66.7,1024,2,Low,Yes
309417,25,Male,White,0,Felony_High,Unemployed,No_HS,Married,No,Yes,52.5,5800,29,High,No
309418,54,Female,Black,12,Misdemeanor,Part-time,High_School,Widowed,Yes,No,27.8,500,51,High,No
309419,55,Female,Black,1,Misdemeanor,Employed,High_School,Widowed,Yes,No,0,8756,22,High,No
309420,25,Male,Hispanic,11,Misdemeanor,Employed,Some_College,Widowed,No,No,43.6,10329,5,High,No
309421,34,Male,White,0,Misdemeanor,Employed,Some_College,Widowed,No,No,58.2,4083,43,High,No
309422,67,Male,White,0,Felony_Mid,Unemployed,Some_College,Widowed,Yes,No,75.1,500,48,High,No
309423,30,Female,Asian,4,Felony_High,Part-time,Bachelors,Divorced,No,No,29.6,4232,32,High,No
309424,24,Male,Hispanic,5,Misdemeanor,Employed,Some_College,Single,No,No,59.6,500,18,High,No
309425,18,Male,White,11,Felony_Low,Employed,Bachelors,Divorced,No,No,62.8,6958,36,High,No
309426,22,Male,White,9,Felony_High,Employed,Bachelors,Married,No,No,38.6,7156,1,Medium,Yes
309427,57,Male,Black,4,Misdemeanor,Employed,No_HS,Married,No,No,57.2,11425,49,Medium,No
309428,67,Female,White,3,Felony_High,Employed,High_School,Widowed,No,No,24.6,2154,25,Low,Yes
309429,35,Male,Black,8,Misdemeanor,Part-time,No_HS,Single,No,No,65.6,8679,1,High,No
309430,24,Female,Black,3,Felony_High,Self-employed,Bachelors,Widowed,No,No,81.5,3886,46,High,No
309431,19,Male,White,6,Misdemeanor,Employed,Some_College,Single,Yes,Yes,36.1,6170,37,High,No
309432,59,Male,Black,0,Misdemeanor,Employed,No_HS,Single,Yes,No,20.6,6792,54,High,No
309433,36,Male,White,10,Misdemeanor,Employed,Some_College,Single,Yes,No,55.9,2391,32,High,No
309434,55,Female,White,1,Misdemeanor,Part-time,Graduate,Widowed,Yes,No,69.4,7640,7,High,No
309435,50,Female,Black,7,Felony_Mid,Employed,No_HS,Divorced,No,Yes,35.9,500,6,High,No
309436,56,Male,White,9,Felony_Low,Part-time,No_HS,Single,Yes,No,79.8,2212,31,High,No
309437,67,Male,White,2,Felony_Low,Part-time,Bachelors,Widowed,No,No,55.4,5206,27,Low,No
309438,63,Male,White,4,Misdemeanor,Unemployed,High_School,Widowed,No,No,59.9,10366,49,Medium,Yes
309439,61,Male,White,12,Misdemeanor,Employed,High_School,Divorced,No,No,31.1,8647,2,High,No
309440,36,Male,Black,10,Felony_Low,Employed,Some_College,Single,Yes,No,0,3017,31,High,No
309441,57,Male,Black,7,Felony_Mid,Part-time,Bachelors,Single,No,No,44.9,2552,48,High,No
309442,19,Male,White,9,Felony_Low,Unemployed,No_HS,Widowed,No,Yes,18.4,5204,55,High,No
309443,34,Female,Hispanic,2,Felony_Mid,Unemployed,Bachelors,Divorced,No,No,0,5912,19,High,Yes
309444,60,Male,White,2,Misdemeanor,Unemployed,Some_College,Single,No,No,33.8,6622,20,High,No
309445,26,Male,White,5,Misdemeanor,Employed,Bachelors,Single,No,No,35.7,3319,7,High,No
309446,56,Male,White,9,Felony_Mid,Unemployed,Some_College,Widowed,No,No,23.8,2776,40,High,No
309447,56,Male,Black,11,Felony_Mid,Employed,Graduate,Married,No,No,40.4,10492,32,High,No
309448,61,Female,White,6,Felony_Low,Unemployed,Some_College,Married,No,No,73.5,5141,39,High,No
309449,20,Male,White,5,Felony_Low,Employed,High_School,Widowed,No,No,73,5895,35,High,No
309450,32,Male,Hispanic,10,Misdemeanor,Employed,High_School,Widowed,Yes,Yes,98.2,1944,29,High,No
309451,39,Male,White,8,Misdemeanor,Part-time,Some_College,Divorced,No,No,67.5,500,18,High,Yes
309452,32,Male,Black,6,Misdemeanor,Employed,Some_College,Single,No,No,40.5,9603,39,High,No
309453,36,Female,Black,7,Misdemeanor,Employed,Some_College,Divorced,No,No,45.8,4426,31,Medium,Yes
309454,22,Male,Black,8,Misdemeanor,Part-time,Some_College,Widowed,No,No,34.5,2124,39,High,No
309455,52,Male,Black,12,Felony_Low,Unemployed,No_HS,Single,No,No,49.9,5067,49,High,No
309456,65,Female,Black,0,Misdemeanor,Employed,Graduate,Divorced,No,No,75.8,5402,7,High,No
309457,18,Male,Black,12,Misdemeanor,Unemployed,High_School,Widowed,No,No,39.6,9608,17,High,No
309458,68,Male,Other,6,Felony_Low,Employed,High_School,Single,No,Yes,68.8,3850,54,High,No
309459,32,Male,Black,3,Misdemeanor,Employed,Bachelors,Divorced,Yes,No,56.3,13684,16,Medium,No
309460,40,Male,White,0,Misdemeanor,Employed,Bachelors,Married,No,No,74.3,4742,7,Low,No
309461,58,Female,Other,6,Misdemeanor,Part-time,High_School,Divorced,Yes,No,34.8,3394,9,High,Yes
309462,43,Male,Asian,4,Felony_Mid,Part-time,High_School,Single,No,Yes,21.6,4898,9,High,No
309463,51,Female,White,10,Felony_Low,Employed,No_HS,Widowed,No,Yes,85.8,4709,49,High,No
309464,67,Female,White,12,Felony_High,Employed,Some_College,Widowed,No,Yes,76.9,8584,40,Low,Yes
309465,63,Male,Black,8,Misdemeanor,Unemployed,Some_College,Married,No,No,56.6,7461,33,High,No
309466,67,Male,White,0,Felony_High,Part-time,High_School,Single,No,Yes,70.7,5799,54,Medium,No
309467,61,Male,White,2,Misdemeanor,Unemployed,Some_College,Married,Yes,No,32.9,13583,41,High,No
309468,46,Male,White,10,Felony_Low,Part-time,Bachelors,Married,Yes,No,87.2,3330,26,High,No
309469,43,Male,Hispanic,9,Felony_High,Unemployed,Some_College,Divorced,Yes,No,51.7,9363,12,High,No
309470,35,Male,White,6,Misdemeanor,Part-time,Some_College,Single,Yes,Yes,34.5,500,34,High,No
309471,59,Male,Black,10,Felony_Mid,Employed,Some_College,Divorced,Yes,No,20.3,6413,3,High,No
309472,58,Male,White,0,Felony_Low,Employed,Some_College,Married,Yes,No,40.6,9515,55,High,No
309473,19,Male,Hispanic,12,Felony_Low,Part-time,Graduate,Single,No,No,61.7,500,16,High,No
309474,37,Male,Black,11,Felony_Low,Self-employed,No_HS,Widowed,No,No,0,7977,26,High,No
309475,69,Male,Hispanic,12,Felony_Mid,Unemployed,Some_College,Divorced,No,No,101.2,500,18,High,No
309476,53,Male,Black,5,Felony_Low,Self-employed,Bachelors,Divorced,No,No,68.6,4998,0,High,No
309477,32,Female,Black,6,Misdemeanor,Unemployed,Bachelors,Married,No,No,65.9,3855,38,High,No
309478,57,Male,Black,10,Misdemeanor,Employed,Bachelors,Married,No,No,8.1,500,7,High,No
309479,48,Male,Hispanic,7,Felony_High,Unemployed,Graduate,Widowed,Yes,No,33,1208,23,High,No
309480,51,Male,Black,12,Felony_High,Employed,Some_College,Divorced,No,No,4.5,9500,33,High,No
309481,41,Male,White,10,Felony_Low,Employed,Graduate,Married,No,Yes,69.6,8932,34,High,No
309482,25,Male,Other,12,Felony_High,Unemployed,Some_College,Widowed,No,No,80.3,6098,49,High,No
309483,64,Male,Black,1,Misdemeanor,Employed,No_HS,Divorced,Yes,No,30.7,5138,55,High,No
309484,28,Male,Hispanic,7,Felony_Low,Unemployed,Bachelors,Single,Yes,Yes,54.4,5915,33,Medium,No
309485,42,Male,White,1,Misdemeanor,Part-time,Graduate,Widowed,No,No,63.7,5676,38,High,No
309486,70,Male,Hispanic,1,Felony_Mid,Self-employed,Some_College,Widowed,Yes,No,57.9,1744,24,High,No
309487,59,Male,White,7,Felony_Low,Unemployed,Some_College,Single,Yes,No,71.9,3145,57,High,No
309488,21,Male,Black,2,Felony_High,Employed,Bachelors,Married,No,No,80.5,6106,8,High,Yes
309489,30,Female,White,5,Felony_High,Employed,Bachelors,Married,No,No,103.4,6229,15,High,No
309490,43,Male,Black,9,Felony_Low,Self-employed,No_HS,Married,Yes,Yes,62.8,6525,25,High,No
309491,27,Male,White,6,Felony_Low,Employed,Some_College,Divorced,Yes,No,15.1,2564,35,High,No
309492,29,Male,Hispanic,11,Felony_Mid,Employed,Some_College,Widowed,No,No,105.6,5267,24,High,No
309493,43,Female,Hispanic,10,Felony_Low,Unemployed,Graduate,Divorced,Yes,No,89.9,9345,37,High,No
309494,21,Female,Asian,1,Misdemeanor,Employed,High_School,Widowed,No,No,54.1,15466,13,High,No
309495,57,Male,Hispanic,12,Misdemeanor,Unemployed,Graduate,Married,No,No,99,12355,58,High,No
309496,38,Male,Hispanic,4,Misdemeanor,Part-time,High_School,Single,Yes,No,59.4,6296,34,High,No
309497,40,Male,White,8,Misdemeanor,Unemployed,High_School,Single,No,No,76,5271,19,High,No
309498,44,Male,Hispanic,0,Felony_High,Employed,No_HS,Widowed,No,No,58.1,9823,2,High,No
309499,63,Male,White,3,Felony_Mid,Employed,High_School,Single,No,Yes,51.2,1759,28,High,No
309500,48,Male,Asian,11,Misdemeanor,Employed,No_HS,Married,Yes,Yes,14.2,3197,33,High,No
309501,31,Female,White,3,Misdemeanor,Part-time,Some_College,Divorced,No,Yes,77.4,4278,56,Low,Yes
309502,42,Male,White,3,Felony_Low,Employed,High_School,Married,Yes,No,29.6,5522,23,Medium,Yes
309503,67,Male,Hispanic,4,Felony_High,Unemployed,Bachelors,Widowed,No,No,54.3,500,50,High,No
309504,56,Male,Black,2,Felony_Mid,Part-time,High_School,Divorced,No,No,72.9,5085,4,High,No
309505,69,Male,Hispanic,6,Misdemeanor,Self-employed,High_School,Married,No,Yes,46.8,500,6,High,No
309506,43,Male,White,1,Felony_Mid,Employed,Some_College,Divorced,Yes,No,54.7,6644,47,High,No
309507,22,Male,Hispanic,4,Misdemeanor,Employed,High_School,Married,No,No,35,5314,11,High,No
309508,29,Male,Black,0,Misdemeanor,Employed,No_HS,Divorced,No,No,41.9,5673,59,Medium,Yes
309509,50,Female,Black,3,Misdemeanor,Unemployed,High_School,Widowed,No,No,61,2861,43,High,No
309510,28,Male,Black,5,Felony_Mid,Employed,Bachelors,Single,No,No,42.5,500,12,High,No
309511,32,Male,Hispanic,0,Felony_High,Part-time,Bachelors,Widowed,Yes,Yes,30.9,4529,11,High,No
309512,51,Female,Asian,12,Misdemeanor,Part-time,High_School,Widowed,No,Yes,12.6,3552,48,High,No
309513,52,Female,White,7,Felony_Mid,Employed,Graduate,Single,No,No,80.2,3374,2,High,No
309514,27,Male,Other,8,Felony_Low,Part-time,Graduate,Married,No,No,79.9,1188,28,High,No
309515,29,Male,Asian,9,Felony_High,Employed,No_HS,Married,No,No,47.7,4730,17,Medium,No
309516,36,Male,Hispanic,10,Felony_Low,Unemployed,No_HS,Widowed,No,No,81.4,5953,23,High,No
309517,27,Male,Black,6,Misdemeanor,Employed,High_School,Single,No,No,21.1,2391,51,High,No
309518,34,Male,Hispanic,9,Misdemeanor,Self-employed,Bachelors,Single,No,No,50.6,3683,38,High,No
309519,22,Male,Black,10,Misdemeanor,Part-time,High_School,Single,Yes,Yes,46.3,2300,14,High,No
309520,53,Male,Black,2,Misdemeanor,Employed,Bachelors,Divorced,Yes,No,38.5,6232,50,High,No
309521,55,Male,Asian,10,Felony_Low,Part-time,Bachelors,Divorced,No,No,71.7,1031,47,High,No
309522,28,Male,Hispanic,7,Felony_Mid,Employed,Bachelors,Divorced,No,No,59.1,10022,58,High,Yes
309523,50,Male,White,6,Felony_Low,Employed,High_School,Divorced,No,Yes,48.4,2918,34,High,No
309524,47,Male,Black,0,Misdemeanor,Unemployed,High_School,Single,Yes,No,37.7,500,58,High,No
309525,70,Male,White,5,Felony_Mid,Unemployed,Bachelors,Widowed,Yes,No,50,500,9,High,No
309526,52,Male,White,3,Misdemeanor,Employed,No_HS,Single,Yes,No,5.1,4331,39,Low,No
309527,29,Female,Hispanic,8,Misdemeanor,Self-employed,High_School,Single,No,No,50.2,6591,12,Medium,Yes
309528,67,Male,Hispanic,3,Felony_Mid,Employed,Bachelors,Single,Yes,No,32.1,500,50,Medium,No
309529,66,Male,White,7,Felony_Mid,Unemployed,No_HS,Divorced,No,No,19.9,8535,5,High,No
309530,53,Male,Black,4,Felony_Low,Employed,Graduate,Single,No,No,75.6,633,19,Medium,No
309531,43,Female,White,4,Felony_Mid,Employed,No_HS,Single,Yes,No,92.2,11981,33,High,No
309532,34,Male,White,7,Misdemeanor,Employed,High_School,Single,Yes,Yes,81.4,1367,5,High,No
309533,21,Female,White,4,Felony_Mid,Employed,High_School,Married,Yes,No,58,10256,29,Medium,Yes
309534,38,Male,Black,5,Felony_Low,Employed,High_School,Divorced,Yes,Yes,46.3,500,37,High,No
